"公司代號","公司名稱","股利所屬年度","權利分派基準日","股票股利-盈餘轉增資配股(元/股)","股票股利-資本公積轉增資配股(元/股)","股票股利-除權交易日","現金股利-盈餘分配之股東現金股利(元/股)","現金股利-法定盈餘公積、資本公積發放之現金(元/股)","現金股利-除息交易日","現金股利-現金股利發放日","現金增資總股數(股)","現金增資認股比率(%)","現金增資認購價(元/股)","公告日期","公告時間","普通股每股面額"
"8996","高力","104","2016/08/27","","","",1.50000000,0.0,"2016/08/19","2016/09/09","","","","2016/07/26","15:18:58","新台幣                 10.0000元"
"9802","鈺齊-KY","104","2016/07/19",0.0,0.0,"2016/07/13",1.99193502,0.0,"2016/07/13","2016/08/04",4000000,2.249459696,43.00,"2016/07/06","15:16:31","新台幣                 10.0000元"
"9902","台火","104","2016/07/15","","","",0.20000000,0.0,"2016/07/07","2016/08/10","","","","2016/06/22","10:59:42","新台幣                 10.0000元"
"9904","寶成工業","104","2016/07/13","","","",1.50000000,0.0,"2016/07/07","2016/08/05","","","","2016/06/22","15:28:19","新台幣                 10.0000元"
"9905","大華金","104","2016/08/06","","","",1.50000000,0.0,"2016/07/29","2016/08/31","","","","2016/07/11","17:17:20","新台幣                 10.0000元"
"9907","統一實業","104","2016/07/27","","","",0.32000000,0.0,"2016/07/21","2016/08/26","","","","2016/07/04","18:22:42","新台幣                 10.0000元"
"9908","大台北","104","2016/08/02","","","",1.00000000,0.0,"2016/07/27","2016/08/23","","","","2016/07/11","10:46:51","新台幣                 10.0000元"
"9910","豐泰企業","104","2016/08/01",1.2000000000,0.0,"2016/07/26",5.00000000,0.0,"2016/07/26","2016/08/30",0,0.000000000,0.00,"2016/07/07","17:21:30","新台幣                 10.0000元"
"9911","台灣櫻花","104","2016/08/27","","","",1.30000000,0.0,"2016/08/19","2016/09/14","","","","2016/08/05","10:02:50","新台幣                 10.0000元"
"9914","美利達","104","2016/08/15","","","",5.50000000,0.0,"2016/08/09","2016/09/02","","","","2016/07/22","17:21:47","新台幣                 10.0000元"
"9917","中保","104","2016/07/26","","","",4.00000000,0.0,"2016/07/20","2016/08/19","","","","2016/07/05","15:24:15","新台幣                 10.0000元"
"9918","欣天然","104","2016/07/28","","","",1.20000000,0.0,"2016/07/21","2016/08/12","","","","2016/07/04","09:49:01","新台幣                 10.0000元"
"9919","康那香","104","2016/07/25","","","",0.30000000,0.0,"2016/07/19","2016/08/10","","","","2016/06/27","15:27:02","新台幣                 10.0000元"
"9921","巨大機械","104","2016/08/21","","","",6.20000000,0.0,"2016/08/15","2016/09/14","","","","2016/07/29","09:42:27","新台幣                 10.0000元"
"9924","台灣福興","104","2016/07/20","","","",2.80000000,0.0,"2016/07/14","2016/08/12","","","","2016/06/30","17:42:19","新台幣                 10.0000元"
"9925","新光保全","104","2016/08/01","","","",2.00000000,0.0,"2016/07/26","2016/08/25","","","","2016/07/11","16:48:29","新台幣                 10.0000元"
"9926","新海瓦斯","104","2016/09/05",0.3500000000,0.0,"2016/08/30",1.30000000,0.0,"2016/08/30","2016/09/22",0,0.000000000,0.00,"2016/08/12","15:20:42","新台幣                 10.0000元"
"9927","泰銘","104","2016/09/14","","","",2.00000000,0.0,"2016/09/08","2016/10/05","","","","2016/08/11","17:10:29","新台幣                 10.0000元"
"9930","中聯資源","104","2016/07/31","","","",3.50000000,0.0,"2016/07/25","2016/08/12","","","","2016/07/04","16:44:43","新台幣                 10.0000元"
"9931","欣高","104","2016/07/10","","","",1.00000000,0.0,"2016/07/04","2016/08/01","","","","2016/06/15","16:55:57","新台幣                 10.0000元"
"9933","中鼎工程","104","2016/08/01","","","",2.39601453,0.0,"2016/07/26","2016/08/19","","","","2016/07/11","10:30:46","新台幣                 10.0000元"
"9934","成霖企業","104","2016/07/27","","","",1.20000000,0.0,"2016/07/21","2016/08/19","","","","2016/07/06","15:18:48","新台幣                 10.0000元"
"9937","全國","104","2016/08/04","","","",1.40000000,0.0,"2016/07/28","2016/08/29","","","","2016/07/13","10:59:35","新台幣                 10.0000元"
"9938","台灣百和","104","2016/08/11","","","",2.00000000,0.0,"2016/08/04","2016/08/31","","","","2016/07/07","16:11:35","新台幣                 10.0000元"
"9939","宏全","104","2016/07/30","","","",2.00000000,0.0,"2016/07/22","2016/08/10","","","","2016/07/07","16:28:27","新台幣                 10.0000元"
"9940","信義房屋","104","2016/06/22","","","",0.70000000,0.0,"2016/06/16","2016/07/11","","","","2016/05/31","09:31:13","新台幣                 10.0000元"
"9941","裕融企業","104","2016/08/02","","","",4.72216971,0.0,"2016/07/27","2016/08/26","","","","2016/07/12","08:57:41","新台幣                 10.0000元"
"9942","茂順","104","2016/08/04","","","",4.00000000,0.0,"2016/07/28","2016/08/23","","","","2016/07/12","14:57:33","新台幣                 10.0000元"
"9943","好樂迪","104","2016/07/10","","","",4.00000000,0.0,"2016/07/04","2016/07/20","","","","2016/06/17","16:41:54","新台幣                 10.0000元"
"9944","新麗企業","104","2016/08/20","","","",0.30000000,0.0,"2016/08/12","2016/09/09","","","","2016/07/28","09:06:32","新台幣                 10.0000元"
"9946","三發地產","104","2016/09/02","","","",1.00000000,0.0,"2016/08/25","2016/09/19","","","","2016/08/11","10:10:21","新台幣                 10.0000元"
"9958","世紀鋼構","104","2016/08/03","","","",0.40000000,0.0,"2016/07/28","2016/08/31","","","","2016/06/28","15:54:54","新台幣                 10.0000元"
"公司代號","公司名稱","股利所屬年度","權利分派基準日","股票股利-盈餘轉增資配股(元/股)","股票股利-資本公積轉增資配股(元/股)","股票股利-除權交易日","現金股利-盈餘分配之股東現金股利(元/股)","現金股利-法定盈餘公積、資本公積發放之現金(元/股)","現金股利-除息交易日","現金股利-現金股利發放日","現金增資總股數(股)","現金增資認股比率(%)","現金增資認購價(元/股)","公告日期","公告時間","普通股每股面額"
